Professor,Num,List : 
包傑奇,0
陳永昇,1,chen yongsheng
陳慶瀚,39,王文俊,蔡宗漢,陳振明,賴景義,林志光,陳泰蓁,黃衍任,呂俊德,林智揚,洪勵吾,傅家相,傅群超,曾富祥,鄭時龍,李安謙,顏炳華,謝易錚,江振瑞,陳怡呈,董必正,謝秉澂,何正榮,李朱育,施國琛,葉英傑,薛木添,廖昭仰,陳紀豪,鄭國興,潘敏俊,蘇木春,陳世叡,蔡佩芸,邱源成,崔海平,陳翔傑,沈國基,成維華,黃以玫
謝君偉,0
林芳邦,6,王圣文,萧豪,萧一豪,林昀德,黄咏详,张日昇
林幸助,29,于嘉順,孙涛,吳姿儀,黃誌川,蔡正偉,李文涛,周毅,郑凤英,范航清,于硕,錢樺,方静威,林海英,任秀慧,邱广龙,吴云超,陈小勇,张沛东,郭美華,李河清,莊麗儀,赵鹏,韩秋影,李明安,江志坚,黄小平,张晓梅,刘松林,张景平
鄭旭詠,9,林俊宏,蘇柏齊,吳曉光,孫敏德,劉建興,施國琛,陳璽煌,hsuyung cheng,范國清
申雍,2,王淑姿,唐琦
阮瑞祥,1,黃筠庭
張詠淳,0
陳宗麟,24,林錕松,鄭憲清,李瑞益,曾重仁,許志雄,吳政寬,官靖喬,chengkuan wu,jingchiao guan,李泉,劉耀先,chen tsunglin,李積琛,方冠榮,張仍奎,林宗億,王啟川,sueyuan fan,洪逸明,tsungyi lin,tsunglin chen,周正堂,范書源,林景崎
蕭旭峰,6,hsufeng hsiao,weichung wen,溫維中,楊植竣,游人諭,hsiao hsufeng
蔣欣翰,0
范倫達,1,van landa
陳樹群,62,yong xu,xiaoqing chen,shihao wang,chingying tsou,陳駿豪,junyue lin,w u chunhung,chunhung wu,chienyuan chen,yiliang chien,yiming kuo,zheho liu,yuhsiu li,shunchang wang,masahiro chigira,hongyu zhang,gulomjon gaybullaev,tohir mahmudov,吳俊鋐,yan yan,peiyu shih,kuangtsung chang,yuki matsushi,tingyeh wu,peiyu shin,s g xu,xianghua xu,chunhao chen,kuanhua chen,herve capart,szuhsien peng,dilmurod gaybullaev,zhengyi feng,yichiung chao,w q dang,蔡義誌,tsungwen lin,馮智偉,botsung huang,xiangzhou xu,g q wang,趙益群,hongwu zhang,huayong chen,chunyi wu,hsienter chou,yizhih tsai,jiehjiuh wang,behzod gaybullaev,b t huang,林俊岳,boshiun lin,chiajung wu,施姵瑜,hsunchuan chan,yuting wang,peng cui,hsiaochia yen,shaochien chen,王士豪,chianing yang,jhywei ferng
劉吉軒,40,vonwun soo,timothy lynn,許文耀,muhsi tseng,黃淑麗,葉建寬,廖瑞銘,林佳瑩,陳信木,陳陸輝,沈錳坤,yuanhung chen,唐啟華,陳良弼,譚修雯,廖文宏,張惠真,張峰彬,姜忠信,tzekai huang,feii lu,林質心,黃啟泰,鄭雍瑋,chiawei wong,陳宗文,熊瑞梅,蔡子傑,李玉珍,voowun soo,柯雲娥,黃紀,何瑁鎧,馬藹萱,高國魁,陳樹衡,chianing chiang,楊麗敏,柯美全,顏乃欣
蔡宗漢,23,王文俊,陳竹一,陳泰蓁,林智揚,劉建男,傅家相,陳巍仁,謝易錚,蘇朝琴,蔡佩芸,薛木添,tsunghan tsai,周世傑,張大中,施國琛,陳慶瀚,鄭國興,蘇木春,魏慶隆,jeff gill,林長志,陳翔傑,陳逸民
許陳鑑,5,簡忠漢,李祖聖,盧明智,翁慶昌,蘇木春
紀明德,0
曹昱,28,mingxiao hou,yibo li,zhiyi shao,fan feng,shaojie xin,ruichuang yang,hua zhu,yongping yang,hongda ma,wenjie dai,yingshi zhang,boan li,yantao chai,erguang liang,ruichang yang,zhi yang,yingjie guo,qiyu jiang,ruisheng li,xiaojuan li,huiwei sun,tao wang,shuang cao,hui jia,genyan liu,lijun sun,lijun shen,qian yang
曾建維,14,tianwei sheu,baicheng jeng,kopin yu,王柏婷,許天維,masatake nagai,俞克斌,梁榮進,陳姿良,chingpin tsai,蔡清斌,jianwei tzeng,鄭百成,永井正武
林信標,0
曾煜棋,78,张博彦,李淩,林育伶,陈烈武,tseng yuchee,林一平,林正中,shuhsien lu,蔡佩娟,吕哲彦,卢盈志,郭圣博,yuchee tseng,叶伦武,陳春華,郭伦嘉,yenchih yang,李亭瑩,pingjung huang,許健平,楊雁智,罗棨钟,yingche chien,bourhour tzeng,陳裕賢,陳淑敏,李弘威,yucheetseng,梁家铭,ling lee,shen chiaching,peiyeh wu,shumin chen,chilung sun,吳佩曄,黃俊龍,陈彦安,林炳榕,张家甄,陈建志,洪简廷州,bingrong lin,jiunlong huang,鍾佳妤,卢奕丞,weisho chen,林群惟,廖家良,tenghuei juan,yufen tai,tingying li,陈昭佑,王友群,蔡佳宏,沈家慶,黃炳榮,chengchung lin,林致宇,yuling lin,吴宗衡,youchiun wang,簡英哲,简英哲,林育萱,彭昱豪,chunhua chen,吴钧豪,陳威碩,chiayu chung,呂書賢,曾柏豪,潘孟铉,孫啟龍,阮騰輝,颜政易,李岳峰,戴郁芬,林宗庆
楊靜瑩,0
李宏毅,13,龚六堂,王维国,闵洁,王弟海,張莉毓,黃培興,吳育仁,王丹,黃明月,刘德海,刘宇静,hungyi lee,周闯
謝易錚,8,王文俊,yizeng hsieh,蔡宗漢,蘇木春,陳慶瀚,施國琛,陳翔傑,林智揚
